"runID","distId","bikeType","lon","lat"
"19934771",270093821,1,114.272063,30.579888
"19934771",270093907,1,114.281024,30.577539
"19934771",270094251,1,114.273564,30.574086
"19934771",270094284,1,114.277231,30.580577
"19934771",270094335,1,114.267054,30.578341
"19934771",270094467,1,114.279682,30.576355
"19934771",270094566,1,114.280023,30.580293
"19934771",270094719,1,114.279525,30.57582
"19934771",270094847,1,114.275719,30.56992
"19934771",270095243,1,114.283477,30.573833
"19934771",270095690,1,114.270018,30.577348
"19934771",270097020,1,114.277571,30.57943
"19934771",270097443,1,114.285161,30.567994
"19934771",270097847,1,114.271652,30.571552
"19934771",270098007,1,114.2837,30.575462
"19934771",270098677,1,114.270231,30.567875
"19934771",270098939,1,114.285718,30.580137
"19934771",270099373,1,114.267411,30.567567
"19934771",270099705,1,114.288974,30.580102
"19934771",270099970,1,114.280002,30.567525
"19934771",270100230,1,114.283489,30.56756
"19934771",270100463,1,114.267825,30.567629
"19934771",270100519,1,114.283887,30.567844
"19934771",270100608,1,114.287873,30.575139
"19934771",270101734,1,114.289384,30.579959
"19934771",270102057,1,114.28884,30.575927
"19934771",270102662,1,114.267365,30.57846
"19934771",270102952,1,114.285723,30.57402
"19934771",270103832,1,114.290275,30.574517
"19934771",270104695,1,114.277263,30.569794
"19934771",270104866,1,114.281705,30.576175
"19934771",270105331,1,114.272101,30.567617
"19934771",270105960,1,114.28631,30.579934
"19934771",270106400,1,114.275872,30.573439
"19934771",270107147,1,114.281301,30.57825
"19934771",270107335,1,114.278051,30.580504
"19934771",270107895,1,114.27389,30.580467
"19934771",270108009,1,114.280239,30.571789
"19934771",270108129,1,114.281597,30.577359
"19934771",270108244,1,114.267655,30.569747
"19934771",270108337,1,114.283692,30.573587
"19934771",270108685,1,114.279413,30.576268
"19934771",270108811,1,114.2871,30.569308
"19934771",270110120,1,114.277027,30.577519
"19934771",270110163,1,114.273397,30.569948
"19934771",270111276,999,114.275873,30.578672
"19934771",270112608,1,114.26777,30.567579
"19934771",270113238,1,114.271929,30.579491
"19934771",270113470,1,114.280228,30.57179
"19934771",270130947,1,114.275829,30.567951
"19934771",270131693,1,114.277739,30.580244
"19934771",270131929,1,114.283432,30.573462
"19934771",276000145,1,114.271514,30.573709
"19934771",276000800,1,114.2783,30.57546
"19934771",276001438,1,114.273684,30.56767
"19934771",276003125,1,114.271716,30.571572
"19934771",276003868,1,114.277782,30.578111
"19934771",276005811,999,114.284809,30.57239
"19934771",276005839,1,114.275713,30.580272
"19934771",276006823,1,114.280084,30.567875
"19934771",276008605,1,114.267973,30.57329
"19934771",276008624,1,114.270147,30.572462
"19934771",276008823,1,114.280021,30.573735
"19934771",276010098,1,114.281084,30.569978
"19934771",276010162,1,114.290027,30.572316
"19934771",276010967,1,114.275617,30.571971
"19934771",276012100,1,114.283736,30.57258
"19934771",276013661,1,114.289754,30.571315
"19934771",276015030,1,114.279486,30.57415
"19934771",276015175,1,114.287563,30.572444
"19934771",276015527,1,114.278094,30.571768
"19934771",276015803,1,114.287376,30.572339
"19934771",276016142,1,114.267407,30.579698
"19934771",276017342,1,114.275472,30.577116
"19934771",276017628,1,114.273525,30.569958
"19934771",276018702,1,114.279469,30.575846
"19934771",276019082,999,114.280372,30.579586
"19934771",276019162,1,114.285888,30.575991
"19934771",276019439,1,114.279359,30.578155
"19934771",276019836,1,114.275861,30.576804
"19934771",276020165,1,114.274012,30.580602
"19934771",276022893,1,114.289889,30.569913
"19934771",276024117,1,114.273647,30.573873
"19934771",276024281,1,114.274179,30.574062
"19934771",276024320,1,114.274115,30.571533
"19934771",276025227,1,114.273649,30.56798
"19934771",276026554,1,114.267947,30.57628
"19934771",276026578,1,114.286808,30.573793
"19934771",276027631,1,114.277963,30.577458
"19934771",276029281,1,114.275715,30.569685
"19934771",276030048,1,114.272075,30.575574
"19934771",276030783,1,114.282014,30.571895
"19934771",276030905,1,114.285453,30.568272
"19934771",276031208,1,114.271902,30.573795
"19934771",276031682,1,114.276955,30.575516
"19934771",276031830,1,114.279118,30.569816
"19934771",276032105,1,114.270007,30.577686
"19934771",276032108,1,114.26765,30.573389
"19934771",276033053,1,114.276762,30.571896
"19934771",276033145,1,114.286469,30.579923
"19934771",276033220,1,114.289169,30.576337
"19934771",276033385,999,114.286883,30.580225
"19934771",276033560,1,114.271709,30.577856
"19934771",276034125,1,114.27723,30.569782
"19934771",276034165,1,114.290416,30.574249
"19934771",276034297,1,114.279921,30.569699
"19934771",276034358,1,114.279223,30.569775
"19934771",276034404,1,114.277083,30.57927
"19934771",276034756,1,114.281816,30.572153
"19934771",276034814,1,114.275079,30.580131
"19934771",276035761,1,114.267606,30.567886
"19934771",276036417,1,114.286573,30.580176
"19934771",276037485,1,114.286273,30.573236
"19934771",276037537,1,114.271596,30.573807
"19934771",276037606,1,114.272475,30.578176
"19934771",276038078,1,114.275882,30.567788
"19934771",276038124,1,114.286859,30.569795
"19934771",276039670,1,114.275019,30.571859
"19934771",276042921,1,114.267612,30.567631
"19934771",276043349,1,114.270148,30.578201
"19934771",276044069,1,114.269735,30.577582
"19934771",276044808,1,114.276802,30.577034
"19934771",276045394,1,114.272137,30.579946
"19934771",276045635,1,114.269386,30.576021
"19934771",276045764,1,114.272893,30.578781
"19934771",276047012,1,114.281708,30.580427
"19934771",276047228,1,114.286999,30.573115
"19934771",276047296,1,114.277237,30.569915
"19934771",276047374,1,114.282126,30.572172
"19934771",276048144,1,114.27577,30.57583
"19934771",276050630,1,114.275634,30.57148
"19934771",276051173,1,114.269652,30.57031
"19934771",276052279,1,114.287395,30.571867
"19934771",276053925,1,114.286833,30.575914
"19934771",276054027,1,114.267325,30.578363
"19934771",276056820,1,114.272189,30.575408
"19934771",276058147,999,114.269133,30.570331
"19934771",276058800,1,114.289601,30.569689
"19934771",276059331,1,114.271615,30.577625
"19934771",276059396,1,114.28737,30.57729
"19934771",276059413,1,114.272809,30.575845
"19934771",276500207,1,114.288699,30.573502
"19934771",276500307,1,114.271576,30.569306
"19934771",276500547,1,114.267628,30.567569
"19934771",276500814,1,114.27174,30.577933
"19934771",276501385,1,114.272969,30.578747
"19934771",276501477,1,114.269295,30.570374
"19934771",276502549,1,114.273734,30.567674
"19934771",276503240,1,114.275955,30.573378
"19934771",276504168,1,114.288212,30.574195
"19934771",276504891,1,114.286312,30.579534
"19934771",276504994,1,114.284274,30.572051
"19934771",276507161,1,114.27175,30.577921
"19934771",276507196,1,114.279118,30.569878
"19934771",276507883,1,114.280861,30.577463
"19934771",276508261,1,114.277881,30.56805
"19934771",276508779,1,114.27813,30.575899
"19934771",276509553,1,114.272626,30.579606
"19934771",276509753,1,114.273598,30.5699
"19934771",276510067,1,114.272775,30.575692
"19934771",276510095,1,114.275645,30.571459
"19934771",276510782,1,114.280771,30.573744
"19934771",276511543,1,114.275643,30.567689
"19934771",276511554,1,114.279731,30.569799
"19934771",276513341,1,114.280194,30.572029
"19934771",276513450,1,114.27488,30.580535
"19934771",276513593,1,114.285459,30.569828
"19934771",276514412,1,114.273765,30.567687
"19934771",276515932,1,114.267547,30.571966
"19934771",276515955,1,114.2801,30.572535
"19934771",276517567,1,114.269236,30.573645
"19934771",276517820,1,114.275209,30.573662
"19934771",276517842,1,114.281675,30.569419
"19934771",276519512,1,114.273297,30.567657
"19934771",276519541,1,114.273765,30.569505
"19934771",276519601,1,114.267516,30.569911
"19934771",276519607,1,114.267844,30.569892
"19934771",276519646,1,114.269735,30.574091
"19934771",276519693,1,114.273567,30.572383
"19934771",276519712,1,114.274156,30.571797
"19934771",276520012,1,114.27955,30.567824
"19934771",276520072,1,114.269867,30.569302
"19934771",276520113,1,114.267567,30.569801
"19934771",276520144,1,114.267176,30.569754
"19934771",276520180,1,114.283286,30.57142
"19934771",276520547,1,114.269278,30.571171
"19934771",276520796,1,114.281582,30.573819
"19934771",276522133,1,114.285682,30.575557
"19934771",276523316,1,114.28703,30.576398
"19934771",276523321,1,114.273367,30.571247
"19934771",276523322,1,114.269406,30.575112
"19934771",276523325,1,114.267455,30.569964
"19934771",276523330,1,114.268366,30.571615
"19934771",276523369,1,114.268957,30.569439
"19934771",276523381,1,114.272757,30.578392
"19934771",276523382,1,114.287204,30.569257
"19934771",276523475,1,114.277207,30.577564
"19934771",276524702,1,114.267755,30.569464
"19934771",276524704,1,114.267843,30.572509
"19934771",276526930,999,114.272526,30.578611
"19934771",276527314,1,114.290083,30.57233
"19934771",276527474,1,114.267498,30.571872
"19934771",276530162,1,114.284169,30.579317
"19934771",276531284,1,114.277669,30.576737
"19934771",276531495,1,114.287546,30.568241
"19934771",276531543,1,114.274942,30.580519
"19934771",276533370,1,114.269476,30.567269
"19934771",276533510,1,114.279217,30.573498
"19934771",276534050,1,114.278831,30.576246
"19934771",276534294,1,114.289316,30.570124
"19934771",276535067,1,114.281909,30.567712
"19934771",276535149,1,114.27216,30.578023
"19934771",276535179,1,114.269882,30.573978
"19934771",276535485,1,114.27723,30.569879
"19934771",276536068,1,114.266979,30.571399
"19934771",276536167,1,114.28744,30.580566
"19934771",276536954,1,114.288954,30.578171
"19934771",276537084,1,114.27654,30.57962
"19934771",276537472,1,114.271624,30.57795
"19934771",276537497,1,114.277278,30.569727
"19934771",276537889,1,114.279691,30.579378
"19934771",276537937,1,114.283246,30.573569
"19934771",276537985,999,114.287075,30.577824
"19934771",276538329,1,114.275849,30.575788
"19934771",276539148,1,114.277441,30.570013
"19934771",276539627,1,114.285593,30.56827
"19934771",276540035,1,114.275703,30.569892
"19934771",276540260,1,114.285621,30.577853
"19934771",276540274,1,114.274872,30.580532
"19934771",276540341,1,114.283615,30.570121
"19934771",276540553,1,114.289575,30.571359
"19934771",276540573,1,114.287372,30.572378
"19934771",276540578,1,114.287389,30.571597
"19934771",276540582,1,114.26937,30.575403
"19934771",276541074,1,114.283382,30.572616
"19934771",276541312,1,114.271238,30.567749
"19934771",276541347,1,114.28123,30.569609
"19934771",276541503,1,114.280045,30.567884
"19934771",276541520,1,114.274367,30.5801
"19934771",276541780,1,114.277453,30.569621
"19934771",276542375,1,114.283863,30.573891
"19934771",276542921,1,114.285157,30.569399
"19934771",276543226,1,114.267216,30.578425
"19934771",276543279,1,114.287585,30.572502
"19934771",276544065,1,114.271318,30.573775
"19934771",276544365,1,114.272083,30.579525
"19934771",276544758,1,114.284841,30.571576
"19934771",276544765,1,114.287051,30.569589
"19934771",276544811,1,114.27935,30.569863
"19934771",276544821,1,114.270174,30.57191
"19934771",276545180,1,114.275987,30.571582
"19934771",276545415,1,114.283129,30.577757
"19934771",276545632,1,114.280008,30.571765
"19934771",276546194,1,114.283294,30.579116
"19934771",276546266,1,114.267051,30.578259
"19934771",276546974,1,114.287649,30.567755
"19934771",276547036,1,114.279142,30.573693
"19934771",276547369,1,114.269281,30.577284
"19934771",276547430,999,114.287347,30.574725
"19934771",276547753,1,114.267797,30.569395
"19934771",276547868,1,114.282271,30.579897
"19934771",276548313,1,114.281915,30.569354
"19934771",276548377,1,114.269274,30.570337
"19934771",276548799,1,114.271843,30.567531
"19934771",276550241,1,114.283295,30.576242
"19934771",276550463,1,114.270003,30.567774
"19934771",276551871,1,114.267143,30.577627
"19934771",276552397,1,114.277227,30.579288
"19934771",276553130,1,114.269692,30.571214
"19934771",276553712,1,114.279305,30.569982
"19934771",276553739,1,114.275857,30.567881
"19934771",276554538,1,114.270066,30.570269
"19934771",276554812,1,114.28521,30.571227
"19934771",276556461,1,114.283609,30.575359
"19934771",276556958,1,114.289825,30.578555
"19934771",276557103,1,114.281873,30.579851
"19934771",276557268,1,114.267492,30.580063
"19934771",276557920,1,114.280106,30.571075
"19934771",276558385,1,114.282031,30.567896
"19934771",276559241,1,114.289448,30.568014
"19934771",276559250,999,114.27848,30.57202
"19934771",276559349,1,114.277823,30.580045
"19934771",276559542,1,114.276498,30.579431
"19934771",276559698,1,114.289354,30.570293
"19934771",276559799,1,114.271991,30.573689
"19934771",276559983,1,114.280898,30.580118
"19934771",276561373,1,114.284212,30.571185
"19934771",276561401,1,114.28221,30.577752
"19934771",276561720,1,114.269707,30.573498
"19934771",276562054,1,114.279103,30.572541
"19934771",276562144,1,114.277805,30.567972
"19934771",276562728,1,114.281417,30.569575
"19934771",276562817,1,114.277675,30.573527
"19934771",276563140,1,114.283402,30.567657
"19934771",276563976,1,114.276815,30.571825
"19934771",276564778,1,114.281258,30.573505
"19934771",276564841,1,114.288066,30.573974
"19934771",276565154,1,114.290188,30.5739
"19934771",276565235,1,114.279611,30.577108
"19934771",276565330,1,114.285169,30.570263
"19934771",276565459,1,114.271553,30.578042
"19934771",276567086,1,114.273944,30.567892
"19934771",276567544,1,114.269155,30.578282
"19934771",276568653,1,114.277448,30.573383
"19934771",276569069,1,114.289275,30.579523
"19934771",276569678,1,114.271818,30.573493
"19934771",276569771,1,114.271656,30.567461
"19934771",276569966,1,114.279262,30.573582
"19934771",276572291,1,114.279211,30.56989
"19934771",276573395,1,114.26733,30.578475
"19934771",276573752,1,114.279752,30.579379
"19934771",276573789,1,114.279745,30.569791
"19934771",276573801,1,114.273104,30.580112
"19934771",276573821,1,114.273072,30.580166
"19934771",276573866,1,114.271864,30.569286
"19934771",276573958,1,114.272677,30.579723
"19934771",276574971,1,114.273623,30.575274
"19934771",276575181,1,114.289783,30.567923
"19934771",276575232,1,114.274041,30.571408
"19934771",276576376,1,114.283288,30.573793
"19934771",276577247,1,114.283489,30.57374
"19934771",276578792,1,114.277859,30.567978
"19934771",276578835,1,114.273587,30.570036
"19934771",276579480,1,114.286908,30.573185
"19934771",276579561,1,114.287069,30.567861
"19934771",276579864,1,114.271515,30.571545
"19934771",276580246,1,114.288951,30.575951
"19934771",276580634,1,114.281226,30.575189
"19934771",276580932,1,114.277937,30.576159
"19934771",276581410,1,114.277762,30.568034
"19934771",276582053,1,114.273705,30.567619
"19934771",276582159,1,114.285315,30.571677
"19934771",276582200,1,114.283479,30.573406
"19934771",276582262,1,114.273353,30.5736
"19934771",276582552,1,114.268014,30.578116
"19934771",276583976,1,114.279179,30.578464
"19934771",276584652,1,114.285902,30.574058
"19934771",276584667,1,114.277277,30.569709
"19934771",276584736,1,114.283299,30.575907
"19934771",276584809,1,114.290028,30.575304
"19934771",276585175,1,114.285498,30.574294
"19934771",276586920,1,114.28777,30.570847
"19934771",276587170,1,114.283315,30.579267
"19934771",276587184,1,114.283346,30.576045
"19934771",276588194,1,114.275005,30.577079
"19934771",276588865,1,114.279552,30.575985
"19934771",276590717,1,114.289219,30.570024
"19934771",276590822,1,114.283766,30.571825
"19934771",276591099,1,114.277428,30.580157
"19934771",276591130,1,114.267344,30.577558
"19934771",276591597,1,114.28758,30.568235
"19934771",276591759,1,114.269258,30.576017
"19934771",276593309,1,114.289543,30.575538
"19934771",276593474,1,114.28151,30.567604
"19934771",276593756,1,114.283969,30.572075
"19934771",276594024,1,114.285272,30.569555
"19934771",276594670,1,114.285747,30.568188
"19934771",276594925,1,114.289448,30.572021
"19934771",276595040,1,114.277387,30.569964
"19934771",276595388,1,114.285968,30.573321
"19934771",276595565,1,114.279715,30.569633
"19934771",276595642,1,114.271935,30.576017
"19934771",276595754,1,114.281562,30.574252
"19934771",276596191,1,114.269479,30.57541
"19934771",276597217,1,114.283574,30.575782
"19934771",276597345,1,114.2692,30.576053
"19934771",276597499,1,114.279243,30.573728
"19934771",276598257,1,114.283156,30.573879
"19934771",276598687,1,114.283242,30.571137
"19934771",276598796,1,114.287725,30.57806
"19934771",276598840,1,114.290028,30.571967
"19934771",276599128,1,114.285664,30.571099
"19934771",276599299,1,114.277054,30.572217
"19934771",276599375,1,114.279275,30.577428
"19934771",276599479,1,114.276269,30.579267
"19934771",276599639,1,114.28574,30.573492
"19934771",1357924680,999,114.286907,30.575977
"19934771",1621112400,999,114.286861,30.576025
"19934771",1732022200,999,114.28686,30.576055
"19934771",1775041900,999,114.286605,30.575915
"19934771",1787052500,999,114.286832,30.576086
"19934771",1809021200,999,114.286824,30.57643
"19934771",1863010100,999,114.286948,30.576331
"19934771",1882090400,999,114.286942,30.575987
"19934771",1979010100,999,114.28662,30.576204
"19934771",5746500832,1,114.285296,30.57017
"19934771",5746501356,1,114.281295,30.567687
"19934771",5746501707,1,114.281428,30.569614
"19934771",5746502191,1,114.275956,30.573409
"19934771",5746502980,1,114.273558,30.576585
"19934771",5746503288,1,114.289118,30.57649
"19934771",5746504179,1,114.267009,30.577395
"19934771",5746505212,1,114.28495,30.57638
"19934771",5746505416,1,114.269428,30.575203
"19934771",8608750955,1,114.287348,30.568178
"19934771",8608752318,1,114.271655,30.576132
"19934771",8608753455,1,114.269841,30.567879
"19934771",8608753499,1,114.269715,30.570279
"19934771",8608760197,1,114.273393,30.569863
"19934771",8608760202,1,114.273818,30.580337
"19934771",8608760228,1,114.267267,30.571378
"19934771",8608760567,999,114.269703,30.579757
"19934771",8608763020,1,114.287203,30.571415
"19934771",8608764225,1,114.285401,30.568186
"19934771",8608764410,1,114.277291,30.567867
"19934771",8620286255,1,114.272098,30.579664
"19934771",8620357608,1,114.283309,30.567874
"19934771",8620358215,1,114.278071,30.576127
"19934771",8620359237,1,114.283444,30.567992
"19934771",8620359411,1,114.287276,30.569981
"19934771",8620359660,1,114.269693,30.577917
"19934771",8620360651,1,114.271676,30.577887
"19934771",8620360652,1,114.287413,30.576907
"19934771",8620361057,1,114.274366,30.579235
"19934771",8620362375,1,114.273286,30.573512
"19934771",8620362389,1,114.268825,30.578005
"19934771",8620363404,1,114.269588,30.573543
"19934771",8620363486,999,114.289204,30.571409
"19934771",8620365073,1,114.287637,30.568207
"19934771",8620365218,1,114.279398,30.580024
"19934771",8620367144,1,114.271729,30.577891
"19934771",8620367508,1,114.287865,30.578741
"19934771",8620368875,1,114.267509,30.577545
"19934771",8620371130,1,114.28006,30.567953
"19934771",8620372291,1,114.269352,30.577916
"19934771",8620373010,1,114.27384,30.575462
"19934771",8620373058,1,114.271867,30.574086
"19934771",8620373282,1,114.27902,30.579829
"19934771",8620373331,1,114.279237,30.575641
"19934771",8620374826,1,114.289189,30.5772
"19934771",8620376861,1,114.269575,30.567397
"19934771",8620376936,1,114.28907,30.570143
"19934771",8620380067,1,114.27731,30.575775
"19934771",8620382225,1,114.287265,30.577478
"19934771",8620382835,1,114.283549,30.569986
"19934771",8620384740,1,114.275804,30.567764
"19934771",8620388711,1,114.26965,30.570119
"19934771",8620389243,1,114.273593,30.569757
"19934771",8620389277,1,114.277511,30.57004
"19934771",8620391051,1,114.289885,30.572247
"19934771",8620393196,999,114.272092,30.569526
"19934771",8620396203,1,114.273822,30.56988
"19934771",8620396343,1,114.27595,30.571569
"19934771",8620398316,1,114.267742,30.567857
"19934771",8620398380,1,114.289847,30.567846
"19934771",8620399700,1,114.290296,30.574193
"19934771",8620399779,1,114.269238,30.573977
"19934771",8620399833,1,114.281543,30.569594
"19934771",8620400733,1,114.287257,30.574935
"19934771",8620401229,1,114.277107,30.572173
"19934771",8620402755,1,114.28933,30.577004
"19934771",8620402924,1,114.287555,30.568206
"19934771",8620402967,1,114.276272,30.576848
"19934771",8620407670,1,114.282422,30.575751
"19934771",8620457535,1,114.273908,30.573365
"19934771",8620457540,1,114.289665,30.568051
"19934771",8620457713,1,114.28004,30.573857
"19934771",8620457941,1,114.269278,30.58024
"19934771",8620460064,1,114.26759,30.577474
"19934771",8620460166,1,114.288655,30.573577
"19934771",8620460454,1,114.28776,30.570092
"19934771",8620461343,1,114.267648,30.580016
"19934771",8620461408,1,114.282168,30.57214
"19934771",8620462450,1,114.2834,30.570242
"19934771",8620463032,1,114.271706,30.57796
"19934771",8620467738,1,114.267447,30.580093
"19934771",8620467918,1,114.271625,30.575087
"19934771",8620467936,1,114.28203,30.579732
"19934771",8620470051,1,114.28954,30.569855
"19934771",8620470187,1,114.287671,30.580373
"19934771",8620470479,1,114.279747,30.569854
"19934771",8620473711,1,114.275652,30.56974
"19934771",8620473814,1,114.275961,30.57158
"19934771",8620474607,1,114.266756,30.572126
"19934771",8620474622,1,114.285459,30.580739
"19934771",8620551986,1,114.284504,30.57994
"19934771",8620556658,1,114.271982,30.575667
"19934771",8620560532,1,114.286371,30.580133
"19934771",8620560585,1,114.28755,30.568225
"19934771",8620560597,999,114.284052,30.571346
"19934771",8620560703,1,114.279393,30.580265
"19934771",8620560808,1,114.272126,30.567746
"19934771",8620562635,1,114.271582,30.57544
"19934771",8620562995,1,114.269969,30.577283
"19934771",8620564043,1,114.271747,30.57161
"19934771",8620564336,1,114.266914,30.576514
"19934771",8620564455,1,114.27358,30.572401
"19934771",8620564939,999,114.275565,30.575635
"19934771",8620565219,1,114.285298,30.574269
"19934771",8620566324,1,114.27336,30.57
"19934771",8620566358,1,114.281619,30.5803
"19934771",8620567296,1,114.287873,30.568146
"19934771",8620567719,1,114.278063,30.576125
"19934771",8620567728,1,114.288988,30.577099
